head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,yawelowl,kangown,προσθεῖναι,πῆχυν,verb,common noun,verb,common noun,open predication,open predication,non_spec,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,,zgecʻowcʻanē,xot,,χόρτον,verb,common noun,,common noun,,,kind,3,2.0,indicative,,,
False,False,owticʻēkʻ,zinčʻ,φάγητε,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
False,False,əmpicʻēkʻ,zinčʻ,πίητε,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
False,False,xndren,ayn,ἐπιζητοῦσιν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,non_spec_old,2,1.0,indicative,indicative,principale finita,principale finita
True,True,xndrecʻēkʻ,arkʻayowtʻiwn,ζητεῖτε,βασιλείαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,2,2.0,indicative,imperative,principale coordinata finita,principale coordinata finita
True,True,tal,arkʻayowtʻiwn,δοῦναι,βασιλείαν,verb,common noun,verb,common noun,open predication,open predication,old,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,Vačar̄ecʻēkʻ,inčʻs,Πωλήσατε,ὑπάρχοντα,verb,common noun,verb,verb,principale coordinata,principale coordinata,quant,2,2.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,towkʻ,ołormowtʻíwn,δότε,ἐλεημοσύνην,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,ararēkʻ,kʻsaks,ποιήσατε,βαλλάντια,verb,common noun,verb,common noun,principale,principale,non_spec,2,2.0,imperative,imperative,principale finita,principale finita
False,,ownicʻin,akn,προσδεχομένοις,,verb,common noun,verb,,relativa,relativa,info_unannotatable,0,,subjunctive,participle,relativa finita,relativa non finita
False,False,gtcʻē,ors,εὑρήσει,οὓς,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,subjunctive,indicative,relativa finita,relativa finita
False,,accʻē,gawti,,,verb,common noun,,,subordinata completiva coordinata,,new,0,,subjunctive,,subordinata completiva coordinata finita,
True,True,bazmecʻowscʻē,nosa,περιζώσεται,αὐτοὺς,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva coordinata,subordinata completiva coordinata,old,1,0.0,subjunctive,indicative,subordinata completiva coordinata finita,subordinata completiva coordinata finita
True,True,pašticʻḗ,nosa,διακονήσει,αὐτοῖς,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva coordinata,subordinata completiva coordinata,old,1,0.0,subjunctive,indicative,subordinata completiva coordinata finita,subordinata completiva coordinata finita
False,False,gitasǰikʻ,ayn,γινώσκετε,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,acc_sit,1,1.0,subjunctive,imperative,principale finita,principale finita
True,,táyr,tʻoyl,,ἀφῆκεν,verb,common noun,,verb,principale,,info_unannotatable,1,4.0,indicative,,principale finita,
False,,hatanel,akan,διορυχθῆναι,,verb,common noun,verb,,narg,subordinata completiva,non_spec,0,,infinitive,infinitive,narg non finita,subordinata completiva non finita
True,False,asacʻer,ar̄ak,λέγεις,παραβολὴν,verb,common noun,verb,common noun,principale,principale,old,3,2.0,indicative,indicative,principale finita,principale finita
False,False,kacʻowscʻē,or,καταστήσει,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,subjunctive,indicative,relativa finita,relativa finita
True,True,tal,kerakowrs,διδόναι,σιτομέτριον,verb,common noun,verb,common noun,open predication,open predication,acc_inf,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,gtanicʻē,or,εὑρήσει,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,subjunctive,indicative,relativa finita,relativa finita
True,True,kacʻowscʻē,na,καταστήσει,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,1,0.0,subjunctive,indicative,subordinata completiva finita,subordinata completiva finita
False,,ownicʻi,akn,,,verb,common noun,,,relativa,,info_unannotatable,0,,subjunctive,,relativa finita,
True,,ktrescʻē,na,,,verb,demonstrative pronoun,,,principale coordinata,,old,1,,subjunctive,,principale coordinata finita,
False,,dicʻē,masn,,,verb,common noun,,,principale coordinata,,new,2,,subjunctive,,principale coordinata finita,
True,True,giticʻē,kams,γνοὺς,θέλημα,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,non_spec,2,2.0,subjunctive,participle,relativa coordinata finita,relativa coordinata non finita
True,,arbcʻḗ,gan,δαρήσεται,,verb,common noun,verb,,principale,principale,quant,1,,subjunctive,indicative,principale finita,principale finita
False,,gorcicʻē,inčʻ,ποιήσας,,verb,indefinite pronoun,verb,,relativa soggettiva coordinata,open predication,non_spec,1,,subjunctive,participle,relativa soggettiva coordinata finita,open predication non finita
True,,arbcʻḗ,gan,δαρήσεται,,verb,common noun,verb,,principale,principale,non_spec,1,,subjunctive,indicative,principale finita,principale finita
False,False,arkanel,Hówr,βαλεῖν,Πῦρ,verb,common noun,verb,common noun,open predication,open predication,new,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,ownim,mkrtowtʻiwn,ἔχω,βάπτισμα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,tal,xałałowtʻiwn,δοῦναι,εἰρήνην,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,tesanicʻēkʻ,amp,ἴδητε,νεφέλην,verb,common noun,verb,common noun,,subordinata avverbiale,non_spec,0,0.0,subjunctive,subjunctive,,subordinata avverbiale finita
False,False,pʻorjel,eress,δοκιμάζειν,πρόσωπον,verb,common noun,verb,common noun,open predication,open predication,new,2,2.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,pʻorjēkʻ,̌amanaks,δοκιμάζετε,καιρὸν,verb,common noun,verb,common noun,principale,principale,acc_sit,2,2.0,indicative,imperative,principale finita,principale finita
True,True,towr,hašiw,δὸς,ἐργασίαν,verb,common noun,verb,common noun,principale,principale,info_unannotatable,3,1.0,imperative,imperative,principale finita,principale finita
True,True,kʻaršicʻē,kʻez,κατασύρῃ,σε,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,non_spec_old,1,0.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,False,hatowcʻanicʻes,bnion,ἀποδῷς,λεπτὸν,verb,common noun,verb,common noun,,,non_spec_inf,3,3.0,subjunctive,subjunctive,,
False,False,xar̄neacʻ,ariwn,ἔμιξεν,αἷμα,verb,common noun,verb,common noun,rel,relativa,acc_inf,3,2.0,indicative,indicative,rel finita,relativa finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
False,,krecʻin,ancʻs,πεπόνθασιν,,verb,common noun,verb,,,,acc_inf,2,,indicative,indicative,,
True,True,span,nosa,ἀπέκτεινεν,αὐτούς,verb,demonstrative pronoun,verb,personal pronoun,relativa coordinata,relativa coordinata,old,1,0.0,indicative,indicative,relativa coordinata finita,relativa coordinata finita
True,True,Asácʻ,ar̄ak,Ἔλεγεν,παραβολήν,verb,common noun,verb,common noun,principale,principale,new,4,2.0,indicative,indicative,principale finita,principale finita
True,True,xndrél,pətowł,ζητῶν,καρπὸν,verb,common noun,verb,common noun,open predication,open predication,acc_inf,0,0.0,infinitive,participle,open predication non finita,open predication non finita
True,True,xndrel,ptowł,ζητῶν,καρπὸν,verb,common noun,verb,common noun,open predication,open predication,old,0,0.0,infinitive,participle,open predication non finita,open predication non finita
True,True,ktreá,da,ἔκκοψον,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
False,False,xapʻanē,erkir,καταργεῖ,γῆν,verb,common noun,verb,common noun,principale,principale,acc_inf,2,2.0,indicative,indicative,principale finita,principale finita
False,,et,patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,,tʻoł,dá,ἄφες,,verb,demonstrative pronoun,verb,,principale,principale,old,1,,imperative,imperative,principale finita,principale finita
True,True,arkicʻ,ałb,βάλω,κόπρια,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,non_spec,0,0.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,True,arascʻḗ,ptowł,ποιήσῃ,καρπὸν,verb,common noun,verb,common noun,principale,,old,0,0.0,subjunctive,subjunctive,principale finita,
True,True,hatcʻés,da,ἐκκόψεις,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,subjunctive,indicative,principale finita,principale finita
False,,ownēr,or,ἔχουσα,,verb,relative pronoun,verb,,relativa,relativa,,1,,indicative,participle,relativa finita,relativa non finita
True,True,teseal,na,ἰδὼν,αὐτὴν,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,participle,participle,open predication non finita,open predication non finita
True,True,ed,jer̄n,ἐπέθηκεν,χεῖρας,verb,common noun,verb,common noun,principale,principale,acc_inf,0,1.0,indicative,indicative,principale finita,principale finita
True,True,ar̄nēr,Astowác,ἐδόξαζεν,θεόν,verb,proper noun,verb,common noun,principale coordinata,principale coordinata,acc_gen,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
False,,et,Patasxani,,ἀπεκρίθη,verb,common noun,,verb,principale coordinata,,new,0,3.0,indicative,,principale coordinata finita,
True,,tay,ǰowr,,,verb,common noun,,,principale coordinata,,non_spec,0,,indicative,,principale coordinata finita,
False,False,kapeacʻ,or,ἔδησεν,ἣν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
False,False,asacʻ,ays,λέγοντος,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,subordinata avverbiale,acc_inf,1,0.0,indicative,participle,,subordinata avverbiale non finita
True,True,nmanecʻowcʻicʻ,na,ὁμοιώσω,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
False,False,árk,or,ἔβαλεν,ὃν,verb,relative pronoun,verb,relative pronoun,rel,relativa,,1,0.0,indicative,indicative,rel finita,relativa finita
True,True,nmanecʻowcʻicʻ,arkʻayowtʻiwn,ὁμοιώσω,βασιλείαν,verb,common noun,verb,common noun,principale,principale,old,2,2.0,subjunctive,indicative,principale finita,principale finita
False,False,tʻakʻoycʻ,or,ἔκρυψεν,ἣν,verb,relative pronoun,verb,relative pronoun,rel,relativa,info_unannotatable,1,0.0,indicative,indicative,rel finita,relativa finita
False,False,arareal,čanaparh,ποιούμενος,πορείαν,verb,common noun,verb,common noun,principale coordinata,open predication in coordinazione,info_unannotatable,1,1.0,participle,participle,principale coordinata non finita,open predication in coordinazione non finita
True,True,pʻakescʻē,dowr̄n,ἀποκλείσῃ,θύραν,verb,common noun,verb,common noun,principale coordinata,subordinata avverbiale,old,2,1.0,subjunctive,subjunctive,principale coordinata finita,subordinata avverbiale finita
True,True,baxél,dowr̄n,κρούειν,θύραν,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,old,2,1.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
False,,toweal,patasxani,ἀποκριθεὶς,,verb,common noun,verb,,open predication,open predication,new,0,,participle,participle,open predication non finita,open predication non finita
True,True,gitem,jez,οἶδα,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,gitem,jez,οἶδα,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,False,spananel,kʻez,ἀποκτεῖναι,σε,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,hanem,dews,ἐκβάλλω,δαιμόνια,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,katarem,bžškowtʻiwns,,ἀποτελῶ,verb,common noun,,verb,principale coordinata,,non_spec,0,2.0,indicative,,principale coordinata finita,
True,True,kotoreir,margarēs,ἀποκτείνουσα,προφήτας,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,acc_gen,1,1.0,indicative,participle,relativa coordinata finita,relativa coordinata non finita
True,True,žołovel,ordis,ἐπισυνάξαι,τέκνα,verb,common noun,verb,common noun,open predication,open predication,new,2,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,tesanicʻēkʻ,is,ἴδητέ,με,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,1,0.0,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,True,owtel,hácʻ,φαγεῖν,ἄρτον,verb,common noun,verb,common noun,open predication,open predication,info_unannotatable,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,,et,Patasxani,ἀποκριθεὶς,,verb,common noun,verb,,principale coordinata,open predication,new,0,,indicative,participle,principale coordinata finita,open predication non finita
False,,hareal,bowr̄n,,,verb,common noun,,,open predication,,info_unannotatable,0,,participle,,open predication non finita,
True,True,bžškeácʻ,na,ἰάσατο,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,hanicʻē,na,ἀνασπάσει,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,non_spec_old,1,0.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
True,,tal,patasxani,ἀνταποκριθῆναι,,verb,common noun,verb,,open predication,open predication,non_spec,1,,infinitive,infinitive,open predication non finita,open predication non finita
True,True,Asácʻ,ar̄ak,Ἔλεγεν,παραβολήν,verb,common noun,verb,common noun,principale,principale,new,1,0.0,indicative,indicative,principale finita,principale finita
True,,kočʻicʻē,kʻez,,,verb,personal pronoun,,,,,kind,1,,subjunctive,,,
True,,towr,tełi,δὸς,,verb,common noun,verb,,principale,principale,acc_sit,0,,imperative,imperative,principale finita,principale finita
False,,ownel,tełi,,τόπον,verb,common noun,,common noun,open predication,,acc_inf,3,0.0,infinitive,,open predication non finita,
True,True,kočʻeacʻ,kʻez,κεκληκώς,σε,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,1,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,barjracʻowcʻanē,anjn,ὑψῶν,ἑαυτὸν,verb,common noun,verb,personal reflexive pronoun,relativa,relativa soggettiva,non_spec_old,1,0.0,indicative,participle,relativa finita,relativa soggettiva non finita
True,True,xonarhecʻowcʻanē,anjn,ταπεινῶν,ἑαυτὸν,verb,common noun,verb,personal reflexive pronoun,relativa soggettiva,relativa soggettiva,non_spec_old,1,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,kočʻescʻen,kʻez,ἀντικαλέσωσίν,σε,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,old,1,0.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,True,ar̄nicʻes,əndownelowtʻiwn,ποιῇς,δοχήν,verb,common noun,verb,common noun,,subordinata avverbiale,non_spec,0,0.0,subjunctive,subjunctive,,subordinata avverbiale finita
True,True,lowaw,ays,Ἀκούσας,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,open predication,old,1,0.0,indicative,participle,,open predication non finita
True,True,kericʻē,čaš,φάγεται,ἄρτον,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,0,0.0,subjunctive,indicative,relativa soggettiva finita,relativa soggettiva finita
True,True,gorceacʻ,əntʻris,ἐποίει,δεῖπνον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ar̄akʻeacʻ,car̄ay,ἀπέστειλεν,δοῦλον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,gnecʻi,agarak,ἠγόρασα,ἀγρὸν,verb,common noun,verb,common noun,principale,principale coordinata,new,0,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,tesanel,na,ἰδεῖν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,aux,narg,old,1,0.0,infinitive,infinitive,aux non finita,narg non finita
True,True,ałačʻem,kʻez,ἐρωτῶ,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,kál,is,ἔχε,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
False,False,gnecʻi,lowcs,ἠγόρασα,ζεύγη,verb,common noun,verb,common noun,principale,principale coordinata,new,2,2.0,indicative,indicative,principale finita,principale coordinata finita
True,True,pʻorjel,nosa,δοκιμάσαι,αὐτά,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,ałačʻem,kʻez,ἐρωτῶ,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,kál,is,ἔχε,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
False,False,aci,kin,ἔγημα,γυναῖκα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,patmeácʻ,ayn,ἀπήγγειλεν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,False,hramayecʻer,or,ἐπέταξας,ὃ,verb,relative pronoun,verb,relative pronoun,relativa soggettiva,relativa soggettiva,,1,0.0,indicative,indicative,relativa soggettiva finita,relativa soggettiva finita
True,True,bar̄nay,xačʻ,βαστάζει,σταυρὸν,verb,common noun,verb,common noun,relativa soggettiva coordinata,relativa soggettiva coordinata,non_spec,2,2.0,indicative,indicative,relativa soggettiva coordinata finita,relativa soggettiva coordinata finita
True,False,šinel,aštarak,οἰκοδομῆσαι,πύργον,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,,hamaricʻi,caxs,ψηφίζει,,verb,common noun,verb,,principale coordinata,principale,non_spec_inf,2,,subjunctive,indicative,principale coordinata finita,principale finita
True,,arkanicʻē,himn,,,verb,common noun,,,subordinata avverbiale coordinata,,non_spec_inf,0,,subjunctive,,subordinata avverbiale coordinata finita,
True,,ar̄nel,na,,,verb,demonstrative pronoun,,,open predication in coordinazione,,non_spec_old,1,,infinitive,,open predication in coordinazione non finita,
True,,taycʻē,paterazm,,πόλεμον,verb,common noun,,common noun,principale coordinata,,non_spec,0,0.0,subjunctive,,principale coordinata finita,
False,False,ar̄akʻeal,hreštakowtʻiwn,ἀποστείλας,πρεσβείαν,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,ənkenówl,na,βάλλουσιν,αὐτό,verb,demonstrative pronoun,verb,personal pronoun,obl,principale,old,1,0.0,infinitive,indicative,obl non finita,principale finita
True,True,owni,akanǰs,ἔχων,ὦτα,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,0,0.0,subjunctive,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,Asacʻ,ar̄ak,εἶπεν,παραβολὴν,verb,common noun,verb,common noun,principale,principale,new,3,2.0,indicative,indicative,principale finita,principale finita
True,True,gtanicʻē,na,εὕρῃ,αὐτό,verb,demonstrative pronoun,verb,personal pronoun,,,non_spec_old,1,0.0,subjunctive,subjunctive,,
True,,dnē,na,,,verb,demonstrative pronoun,,,principale coordinata,,non_spec_old,1,,indicative,,principale coordinata finita,
True,,gti,očʻxars,συνκαλεῖ,πρόβατόν,verb,common noun,verb,common noun,,principale coordinata,new,3,3.0,indicative,indicative,,principale coordinata finita
True,True,korowsanicʻē,dram,ἀπολέσῃ,δραχμὴν,verb,common noun,verb,common noun,,,non_spec_inf,1,1.0,subjunctive,subjunctive,,
True,True,lowcʻanicʻē,črag,ἅπτει,λύχνον,verb,common noun,verb,common noun,relativa coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,relativa coordinata finita,principale coordinata finita
True,,acicʻē,awel,,ἐπιμελῶς,verb,common noun,,adverb,relativa coordinata,,info_unannotatable,0,0.0,subjunctive,,relativa coordinata finita,
True,True,gti,dram,εὗρον,δραχμὴν,verb,common noun,verb,common noun,,,new,4,2.0,indicative,indicative,,
False,False,korowsi,or,ἀπώλεσα,ἣν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
True,True,tówr,bažin,δός,μέρος,verb,common noun,verb,common noun,principale,principale,new,1,3.0,imperative,imperative,principale finita,principale finita
True,True,bažaneácʻ,keans,διεῖλεν,βίον,verb,common noun,verb,common noun,principale,principale,old,2,1.0,indicative,indicative,principale finita,principale finita
True,True,vatneacʻ,inčʻs,διεσκόρπισεν,οὐσίαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,yłeácʻ,na,ἔπεμψεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,aracel,xozs,βόσκειν,χοίρους,verb,common noun,verb,common noun,open predication,open predication,acc_inf,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,lnowl,or_ov_ayn,γεμίσαι,κοιλίαν,verb,common noun,verb,common noun,open predication,open predication,new,2,2.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,owtein,or,ἤσθιον,ὧν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
True,True,ará,is,ποίησόν,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
True,True,etes,na,εἶδεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,hambowreácʻ,na,κατεφίλησεν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,hanḗkʻ,patmowčan,ἐξενέγκατε,στολὴν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,3,1.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,tówkʻ,matani,δότε,δακτύλιον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,2,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,acēkʻ,ezn,φέρετε,σιτευτόν,verb,common noun,verb,adjective,principale,principale coordinata,acc_gen,2,1.0,imperative,imperative,principale finita,principale coordinata finita
True,,lowáw,jayn,ἤκουσεν,,verb,common noun,verb,,principale,principale coordinata,new,2,,indicative,indicative,principale finita,principale coordinata finita
True,True,ezen,ezn,ἔθυσεν,μόσχον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_gen,3,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,False,ənkalaw,na,ἀπέλαβεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,,,old,1,0.0,indicative,indicative,,
True,True,ałačʻḗr,na,παρεκάλει,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,False,et,Patasxani,ἀποκριθεὶς,ὁ,verb,common noun,verb,personal pronoun,principale coordinata,open predication,new,0,0.0,indicative,participle,principale coordinata finita,open predication non finita
False,,etowr,owl,ἔδωκας,,verb,common noun,verb,,subordinata completiva,principale coordinata,non_spec,1,,indicative,indicative,subordinata completiva finita,principale coordinata finita
True,True,eker,keans,καταφαγών,βίον,verb,common noun,verb,common noun,relativa,relativa,old_inact,2,2.0,indicative,participle,relativa finita,relativa non finita
True,True,zenér,ezn,ἔθυσας,σιτευτὸν,verb,common noun,verb,adjective,principale,principale,acc_gen,3,0.0,indicative,indicative,principale finita,principale finita
True,True,vatnicʻḗ,inčʻs,διασκορπίζων,ὑπάρχοντα,verb,common noun,verb,verb,subordinata completiva,relativa soggettiva,new,2,2.0,subjunctive,participle,subordinata completiva finita,relativa soggettiva non finita
False,,lsem,or,ἀκούω,,verb,relative pronoun,verb,,relativa,principale,,1,,indicative,indicative,relativa finita,principale finita
True,True,tówr,hamar,ἀπόδος,λόγον,verb,common noun,verb,common noun,principale,principale,new,3,2.0,imperative,imperative,principale finita,principale finita
False,False,gorcecʻicʻ,zinčʻ,ποιήσω,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,subjunctive,subjunctive,principale finita,principale finita
True,True,hanē,tntesowtʻiwns,ἀφαιρεῖται,οἰκονομίαν,verb,common noun,verb,common noun,,,old,1,1.0,indicative,indicative,,
False,False,araricʻ,zinčʻ,ποιήσω,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,subjunctive,indicative,subordinata completiva finita,subordinata completiva finita
True,True,ənkalcʻin,is,δέξωνταί,με,verb,personal pronoun,verb,personal pronoun,,,old,1,0.0,subjunctive,subjunctive,,
True,True,ka,gir,δέξαι,γράμματα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_sit,2,2.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,ka,gir,δέξαι,γράμματα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_sit,2,2.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,goveácʻ,tntes,ἐπῄνεσεν,οἰκονόμον,verb,common noun,verb,common noun,principale,principale,old,3,2.0,indicative,indicative,principale finita,principale finita
True,True,ənkalcʻin,jez,δέξωνται,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,,,old,1,0.0,subjunctive,subjunctive,,
False,False,tacʻē,jer,δώσει,ὑμέτερον,verb,possessive pronoun,verb,possessive pronoun,principale,principale,acc_inf,2,1.0,subjunctive,indicative,principale finita,principale finita
True,True,angosneín,na,ἐξεμυκτήριζον,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ardaracʻowcʻanēkʻ,anjins,δικαιοῦντες,ἑαυτοὺς,verb,common noun,verb,personal reflexive pronoun,open predication,open predication,old,1,0.0,indicative,participle,open predication finita,open predication non finita
